id;nombre;marca;presentacion;nombre_1;nombre_2;nombre_3;Clasificaci�n
40084107;Huevo de Chocolate Sorpresa Kinder 20 Gr;KINDER;20.0 gr;Huevo;Huevo   de;Huevo   de   Chocolate;Golosinas
75027513;Desodorante Original Dove 50 Gr;DOVE;50.0 gr;Desodorante;Desodorante   Original;Desodorante   Original   Dove;Perfumería e higiene personal
75032715;Cerveza Rubia Corona 335 Cc;CORONA;355.0 cc;Cerveza;Cerveza   Rubia;Cerveza   Rubia   Corona;"Bebidas alcohólicas (no bebidas ""blancas"")"
77903518;Galletitas Obleas Rellena Opera 92 Gr;OPERA;92.0 gr;Galletitas;Galletitas   Obleas;Galletitas   Obleas   Rellena;Panificados, pastas y arroz
77940131;Turron Arcor 25 Gr;ARCOR;25.0 gr;Turron;Turron   Arcor;Turron   Arcor   25;Golosinas
77940704;Desodorante en Crema en Pote Odorono Rexona 60 Gr;REXONA;60.0 gr;Desodorante;Desodorante   en;Desodorante   en   Crema;Perfumería e higiene personal
77953063;Postre Dulce de Leche Danette Pack 2 Un 190 Gr;DANETTE;190.0 gr;Postre;Postre   Dulce;Postre   Dulce   de;Golosinas
77953070;Postre Chocolate Danette Pack 2 Un 190 Gr;DANETTE;190.0 gr;Postre;Postre   Chocolate;Postre   Chocolate   Danette;Golosinas
78924468;Desodorante Antitranspirante Roll On Original Dove 50 Ml;DOVE;50.0 ml;Desodorante;Desodorante   Antitranspirante;Desodorante   Antitranspirante   Roll;Perfumería e higiene personal
78924529;Desodorante Roll On Invisible Dove 50 Ml;DOVE;50.0 ml;Desodorante;Desodorante   Roll;Desodorante   Roll   On;Perfumería e higiene personal
80052760;Tableta de Chocolate Kinder Bueno 43 Gr;KINDER;43.0 gr;Tableta;Tableta   de;Tableta   de   Chocolate;Golosinas
38000846731;Papas Fritas Original Pringles 37 Gr;PRINGLES;37.0 gr;Papas;Papas   Fritas;Papas   Fritas   Original;Snacks
41789001918;Sopa Instantanea Pollo Maruchan 64 Gr;MARUCHAN;64.0 gr;Sopa;Sopa   Instantanea;Sopa   Instantanea   Pollo;Almacen no incluidos en otra categoría
41789002922;Sopa Instantanea Carne Maruchan 85 Gr;MARUCHAN;94.0 gr;Sopa;Sopa   Instantanea;Sopa   Instantanea   Carne;Almacen no incluidos en otra categoría
70501051054;Toalla Desmaquillante Neutrogena Ultra Soft Paquete 25 Un;NEUTR�GENA;25.0 un;Toalla;Toalla   Desmaquillante;Toalla   Desmaquillante   Neutrogena;Perfumería e higiene personal
99176316565;Cepillo Dental Max Fresh Medium Colgate 2 Un;COLGATE;2.0 un;Cepillo;Cepillo   Dental;Cepillo   Dental   Max;Perfumería e higiene personal
12-1-2800000937881;Sardinillas en Aceite Lata Coto 81 Gr;COTO;81.0 gr;Sardinillas;Sardinillas   en;Sardinillas   en   Aceite;Almacen no incluidos en otra categoría
3,01E+12;Espuma de Afeitar Regular en Aerosol Foamy 322 Ml;GILLETTE;322.0 ml;Espuma;Espuma   de;Espuma   de   Afeitar;Perfumería e higiene personal
3,01E+12;Espuma de Afeitar en Aerosol Mentol Foamy 322 Ml;GILLETTE;322.0 ml;Espuma;Espuma   de;Espuma   de   Afeitar;Perfumería e higiene personal
4,01E+12;Crema Corporal para Piel Extra Seca en Botella Nivea Body Milk 250 Ml;NIVEA;250.0 ml;Crema;Crema   Corporal;Crema   Corporal   para;Perfumería e higiene personal
4,01E+12;Crema Corporal para Piel Normal en Botella Nivea Body Milk 250 Ml;NIVEA;250.0 ml;Crema;Crema   Corporal;Crema   Corporal   para;Perfumería e higiene personal
4,01E+12;Desodorante Antitranspirante Aerosol Nivea Clear Invisible Black & White 150 Ml;NIVEA;150.0 ml;Desodorante;Desodorante   Antitranspirante;Desodorante   Antitranspirante   Aerosol;Perfumería e higiene personal
4,01E+12;Desodorante Antitranspirante Hombre Aerosol Nivea Invisible Black & White 150 Ml;NIVEA;150.0 ml;Desodorante;Desodorante   Antitranspirante;Desodorante   Antitranspirante   Hombre;Perfumería e higiene personal
5,00E+12;Ron Blanco Capitan Morgan 750 Ml;CAPIT�N MORGAN;750.0 ml;Ron;Ron   Blanco;Ron   Blanco   Capitan;Snacks
7,50E+12;Jabon Liquido Ropa Agua Fria Ariel 800 Cc;ARIEL;800.0 cc;Jabon;Jabon   Liquido;Jabon   Liquido   Ropa;Limpieza del hogar
7,50E+12;Jabon Liquido Ropa Agua Fria Ariel 3 Lt;ARIEL;3.0 lt;Jabon;Jabon   Liquido;Jabon   Liquido   Ropa;Limpieza del hogar
7,50E+12;Jabon Liquido Ropa Agua Fria en Doypack Ariel 3 Lt;ARIEL;3.0 lt;Jabon;Jabon   Liquido;Jabon   Liquido   Ropa;Limpieza del hogar
7,50E+12;Shampoo Restauracion Profunda Max Pro V Pantene 200 Ml;PANTENE;200.0 ml;Shampoo;Shampoo   Restauracion;Shampoo   Restauracion   Profunda;Perfumería e higiene personal
7,50E+12;Shampoo Restauracion Profunda Max Pro V Pantene 400 Ml;PANTENE;400.0 ml;Shampoo;Shampoo   Restauracion;Shampoo   Restauracion   Profunda;Perfumería e higiene personal
7,50E+12;Acondicionador Restauracion Max ProV Pantene 200 Ml;PANTENE;200.0 ml;Acondicionador;Acondicionador   Restauracion;Acondicionador   Restauracion   Max;Perfumería e higiene personal
7,50E+12;Acondicionador Restauracion Max ProV Pantene 400 Ml;PANTENE;400.0 ml;Acondicionador;Acondicionador   Restauracion;Acondicionador   Restauracion   Max;Perfumería e higiene personal
7,50E+12;Shampoo Maximo Brillo Extremo Max Pro V Pantene 200 Ml;PANTENE;200.0 ml;Shampoo;Shampoo   Maximo;Shampoo   Maximo   Brillo;Perfumería e higiene personal
7,50E+12;Shampoo Maximo Brillo Extremo Max Pro V Pantene 400 Ml;PANTENE;400.0 ml;Shampoo;Shampoo   Maximo;Shampoo   Maximo   Brillo;Perfumería e higiene personal
7,50E+12;Shampoo Control Caida Max Pro V Pantene 400 Ml;PANTENE;400.0 ml;Shampoo;Shampoo   Control;Shampoo   Control   Caida;Perfumería e higiene personal
7,50E+12;Acondicionador Brillo Extremo Max Pro V Pantene 400 Ml;PANTENE;400.0 ml;Acondicionador;Acondicionador   Brillo;Acondicionador   Brillo   Extremo;Perfumería e higiene personal
7,50E+12;Acondicionador Control Caida Max Pro V Pantene 400 Ml;PANTENE;400.0 ml;Acondicionador;Acondicionador   Control;Acondicionador   Control   Caida;Perfumería e higiene personal
7,50E+12;Shampoo Hidratacion Max Pro V Pantene 400 Ml;PANTENE;400.0 ml;Shampoo;Shampoo   Hidratacion;Shampoo   Hidratacion   Max;Perfumería e higiene personal
7,50E+12;Acondicionador Hidratacion Max Pro V Pantene 400 Ml;PANTENE;400.0 ml;Acondicionador;Acondicionador   Hidratacion;Acondicionador   Hidratacion   Max;Perfumería e higiene personal
7,50E+12;Shampoo Liso Extremo Max Por V Pantene 400 Ml;PANTENE;400.0 ml;Shampoo;Shampoo   Liso;Shampoo   Liso   Extremo;Perfumería e higiene personal
7,50E+12;Acondicionador Liso Extremo Max Pro V Pantene 400 Ml;PANTENE;400.0 ml;Acondicionador;Acondicionador   Liso;Acondicionador   Liso   Extremo;Perfumería e higiene personal
7,50E+12;Detergente Lavavajilla de Limon botella Magistral 300 Cc;MAGISTRAL;300.0 cc;Detergente;Detergente   Lavavajilla;Detergente   Lavavajilla   de;Limpieza del hogar
7,50E+12;Detergente de Limon Magistral 500 Ml;MAGISTRAL;500.0 ml;Detergente;Detergente   de;Detergente   de   Limon;Limpieza del hogar
7,50E+12;Detergente Espuma Activa de Limon Magistral 750 Cc;MAGISTRAL;750.0 cc;Detergente;Detergente   Espuma;Detergente   Espuma   Activa;Limpieza del hogar
7,50E+12;Toalla Femenina Plus Seca con Alas Always 16 Un;ALWAYS;16.0 un;Toalla;Toalla   Femenina;Toalla   Femenina   Plus;Perfumería e higiene personal
7,50E+12;Acondicionador 3 Minute Miracle Restauracion Pantene 170 Ml;PANTENE;170.0 ml;Acondicionador;Acondicionador   3;Acondicionador   3   Minute;Perfumería e higiene personal
7,50E+12;Acondicionador 3 Minute Miracle Liso Extremo Pantene 170 Ml;PANTENE;170.0 ml;Acondicionador;Acondicionador   3;Acondicionador   3   Minute;Perfumería e higiene personal
7,50E+12;Acondicionador 3 Minute Miracle Hidratante Extrema Pantene 170 Ml;PANTENE;170.0 ml;Acondicionador;Acondicionador   3;Acondicionador   3   Minute;Perfumería e higiene personal
7,50E+12;Pan~al P Confort Sec Pampers 30 Un;PAMPERS;30.0 un;Pan~al;Pan~al   P;Pan~al   P   Confort;Perfumería e higiene personal
7,50E+12;Pan~al M Confort Sec Pampers 26 Un;PAMPERS;26.0 un;Pan~al;Pan~al   M;Pan~al   M   Confort;Perfumería e higiene personal
7,50E+12;Pan~al G Confort Sec Pampers 22 Un;PAMPERS;22.0 un;Pan~al;Pan~al   G;Pan~al   G   Confort;Perfumería e higiene personal
7,50E+12;Pan~al XG Confort Sec Pampers 18 Un;PAMPERS;18.0 un;Pan~al;Pan~al   XG;Pan~al   XG   Confort;Perfumería e higiene personal
7,50E+12;Crema Humectante Ponds Pote 100 Gr;PONDS;100.0 gr;Crema;Crema   Humectante;Crema   Humectante   Ponds;Perfumería e higiene personal
7,50E+12;Cafe en Capsulas Lungo NesCafe Dolce Gusto 16 Un 112 Gr;NESCAF�;112.0 gr;Cafe;Cafe   en;Cafe   en   Capsulas;Café, te e infuciones
7,50E+12;Cafe en Capsulas Expreso NesCafe Dolce Gusto 16 Un 96 Gr;NESCAF�;16.0 un;Cafe;Cafe   en;Cafe   en   Capsulas;Café, te e infuciones
7,50E+12;Cafe en Capsulas Cappuccino NesCafe 8 Un 200 Gr;NESCAF�;8.0 un;Cafe;Cafe   en;Cafe   en   Capsulas;Café, te e infuciones
7,50E+12;Acondicionador Hidradisiaco Herbal Essences 300 Ml;HERBAL ESSENCES;300.0 ml;Acondicionador;Acondicionador   Hidradisiaco;Acondicionador   Hidradisiaco   Herbal;Perfumería e higiene personal
7,51E+12;Shampoo Hidradisiaco Herbal Essences 300 Ml;HERBAL ESSENCES;300.0 ml;Shampoo;Shampoo   Hidradisiaco;Shampoo   Hidradisiaco   Herbal;Perfumería e higiene personal
7,51E+12;Detergente Manzana Verde Magistral 500 Ml;MAGISTRAL;500.0 ml;Detergente;Detergente   Manzana;Detergente   Manzana   Verde;Limpieza del hogar
7,51E+12;Maquina Afeitar Masculina Prestobarba Sense Care Gillette 2 Un;GILLETTE;2.0 un;Maquina;Maquina   Afeitar;Maquina   Afeitar   Masculina;Perfumería e higiene personal
7,51E+12;Rasuradora Male Prestobarba Sense Care Gillette 4 Un;GILLETTE;4.0 un;Rasuradora;Rasuradora   Male;Rasuradora   Male   Prestobarba;Perfumería e higiene personal
7,51E+12;Cepillo Zigzag Suave Colgate 2 Un;COLGATE;2.0 un;Cepillo;Cepillo   Zigzag;Cepillo   Zigzag   Suave;Perfumería e higiene personal
7,61E+12;Cafe en Capsulas Cortado Expreso Macchiato NesCafe Dolce Gusto 159 Gr;NESCAF�;100.0 gr;Cafe;Cafe   en;Cafe   en   Capsulas;Café, te e infuciones
7,61E+12;Cafe en Capsulas Au Lait NesCafe Dolce Gusto 16 Un 160 Gr;NESCAF�;160.0 gr;Cafe;Cafe   en;Cafe   en   Capsulas;Café, te e infuciones
7,61E+12;Cereales Infantiles con Vegetales en Estuche Nestum 200 Gr;NESTUM;200.0 gr;Cereales;Cereales   Infantiles;Cereales   Infantiles   con;Almacen no incluidos en otra categoría
7,61E+12;Cafe Suave Doypack Dolca 170 Gr;NESCAF�;170.0 gr;Cafe;Cafe   Suave;Cafe   Suave   Doypack;Café, te e infuciones
7,61E+12;Cafe Instantaneo Torrado Dolca NesCafe 170 Gr;NESCAF�;170.0 gr;Cafe;Cafe   Instantaneo;Cafe   Instantaneo   Torrado;Café, te e infuciones
7,61E+12;Cereales Integrales con forma de Frutas Trix 230 Gr;TRIX;230.0 gr;Cereales;Cereales   Integrales;Cereales   Integrales   con;Almacen no incluidos en otra categoría
7,61E+12;Cereales Chocolate Nesquik 230 Gr;NESQUIK;230.0 gr;Cereales;Cereales   Chocolate;Cereales   Chocolate   Nesquik;Almacen no incluidos en otra categoría
7,61E+12;Alimento para Perros Adulto Dog Chow 3 Kg;DOG CHOW;3.0 kg;Alimento;Alimento   para;Alimento   para   Perros;Mascotas
7,61E+12;Alimento para Perros Adultos Dog Chow 1.5Kg;DOG CHOW;1.5 kg;Alimento;Alimento   para;Alimento   para   Perros;Mascotas
7,61E+12;Cereal de Arroz con Hierro Nestum 200 Gr;NESTUM;200.0 gr;Cereal;Cereal   de;Cereal   de   Arroz;Almacen no incluidos en otra categoría
7,61E+12;Alimento para Perros Cachorros Medianos y Grandes Dog Chow 1.5 Kg;DOG CHOW;1.5 kg;Alimento;Alimento   para;Alimento   para   Perros;Mascotas
7,61E+12;Cacao en Polvo Instantaneo Nesquik 360 Gr;NESQUIK;360.0 gr;Cacao;Cacao   en;Cacao   en   Polvo;Almacen no incluidos en otra categoría
7,61E+12;Cacao en Polvo Instantaneo Nesquik 800 Gr;NESQUIK;800.0 gr;Cacao;Cacao   en;Cacao   en   Polvo;Almacen no incluidos en otra categoría
7,61E+12;Pure de Papas Cremoso Instantaneo Maggi 125 Gr;MAGGI;125.0 gr;Pure;Pure   de;Pure   de   Papas;Almacen no incluidos en otra categoría
7,61E+12;Cereal Infantil Multicereal con Hierro Nestum 200 Gr;NESTUM;200.0 gr;Cereal;Cereal   Infantil;Cereal   Infantil   Multicereal;Almacen no incluidos en otra categoría
7,61E+12;Alimento para Gatos Adultos Cat Chow 500 Gr;CAT CHOW;500.0 gr;Alimento;Alimento   para;Alimento   para   Gatos;Mascotas
7,61E+12;Cafe Instantaneo Suave NesCafe Dolca 170 Gr;NESCAF�;170.0 gr;Cafe;Cafe   Instantaneo;Cafe   Instantaneo   Suave;Café, te e infuciones
7,61E+12;Cafe Instantaneo NesCafe Dolca 170 Gr;NESCAF�;170.0 gr;Cafe;Cafe   Instantaneo;Cafe   Instantaneo   NesCafe;Café, te e infuciones
7,61E+12;Cafe Instantaneo Suave NesCafe Dolca 100 Gr;NESCAF�;100.0 gr;Cafe;Cafe   Instantaneo;Cafe   Instantaneo   Suave;Café, te e infuciones
7,61E+12;Cafe Mokaccino Instantaneo NesCafe Dolca 125 Gr;NESCAF�;125.0 gr;Cafe;Cafe   Mokaccino;Cafe   Mokaccino   Instantaneo;Café, te e infuciones
7,61E+12;Cafe Instantaneo Descafeinado NesCafe 100 Gr;NESCAF�;100.0 gr;Cafe;Cafe   Instantaneo;Cafe   Instantaneo   Descafeinado;Café, te e infuciones
7,62E+12;Galletitas Clasicas Surtidas Terrabusi Variedad 400 Gr;TERRABUSI;400.0 gr;Galletitas;Galletitas   Clasicas;Galletitas   Clasicas   Surtidas;Panificados, pastas y arroz
7,62E+12;Galletitas Surtidas Chocolate Terrabusi Variedad 300 Gr;TERRABUSI;300.0 gr;Galletitas;Galletitas   Surtidas;Galletitas   Surtidas   Chocolate;Panificados, pastas y arroz
7,62E+12;Galletitas Clasicas Surtidas Terrabusi Variedad 600 Gr;TERRABUSI;600.0 gr;Galletitas;Galletitas   Clasicas;Galletitas   Clasicas   Surtidas;Panificados, pastas y arroz
7,62E+12;Jugo en Polvo Manzana Deliciosa Clight Nereidas 7 Gr;CLIGHT;7.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Diet Naranja Clight Nereidas 9 Gr;CLIGHT;9.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Diet Naranja Dulce Clight Nereidas 8 Gr;CLIGHT;8.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Anana Clight Nereidas 8 Gr;CLIGHT;8.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Diet Naranja Mango Clight Nereidas 8 Gr;CLIGHT;8.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Diet Naranja Durazno Clight Nereidas 8 Gr;CLIGHT;8.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Pomelo Amarillo Clight Nereidas 10 Gr;CLIGHT;10.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Duo Mango y Pera Clight 7 Gr;CLIGHT;7.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Diet Manzana Verde Clight Nereidas 8 Gr;CLIGHT;8.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Manzana Verde Clight 8 Gr;CLIGHT;8.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Galletitas Anillos Glaseados Originales Terrabusi 160 Gr;TERRABUSI;160.0 gr;Galletitas;Galletitas   Anillos;Galletitas   Anillos   Glaseados;Panificados, pastas y arroz
7,62E+12;Alfajor de Chocolate Terrabusi 6 Un 300 Gr;TERRABUSI;300.0 gr;Alfajor;Alfajor   de;Alfajor   de   Chocolate;Golosinas
7,62E+12;Galletitas Chocolate Lincoln 153 Gr;LINCOLN;153.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   Lincoln;Panificados, pastas y arroz
7,62E+12;Obleas Ban~ada Terrabusi Rhodesia Pack 4 Un 88 Gr;RHODESIA;88.0 gr;Obleas;Obleas   Ban~ada;Obleas   Ban~ada   Terrabusi;Panificados, pastas y arroz
7,62E+12;Galletitas Tita 5 Un 90 Gr;TITA;90.0 gr;Galletitas;Galletitas   Tita;Galletitas   Tita   5;Panificados, pastas y arroz
7,62E+12;Galletitas Vainilla Boca de Dama Terrabusi 160 Gr;TERRABUSI;160.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   Boca;Panificados, pastas y arroz
7,62E+12;Galletitas Vainilla Lincoln Angry Birds 153 Gr;LINCOLN;153.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   Lincoln;Panificados, pastas y arroz
7,62E+12;Galletitas Chocolate con Relleno de Limon Melba 120 Gr;MELBA;120.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   con;Panificados, pastas y arroz
7,62E+12;Galletitas Vainilla con Chips de Chocolate Pepitos 118 Gr;PEPITOS;118.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   con;Panificados, pastas y arroz
7,62E+12;Galletitas con Chips Chocolate Pepitos Pack 3 Un 354 Gr;PEPITOS;354.0 gr;Galletitas;Galletitas   con;Galletitas   con   Chips;Panificados, pastas y arroz
7,62E+12;Galletitas Clasicas Cerealitas 200 Gr;CEREALITAS;200.0 gr;Galletitas;Galletitas   Clasicas;Galletitas   Clasicas   Cerealitas;Panificados, pastas y arroz
7,62E+12;Galletitas con Cereal Clasicas Cerealitas Pack 3 Un 600 Gr;CEREALITAS;600.0 gr;Galletitas;Galletitas   con;Galletitas   con   Cereal;Panificados, pastas y arroz
7,62E+12;Galletitas Chocolate con Relleno de Vainilla Oreo Mini 50 Gr;OREO;50.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   con;Panificados, pastas y arroz
7,62E+12;Galletitas Clasicas Express Pack 3 Un 324 Gr;EXPRESS;324.0 gr;Galletitas;Galletitas   Clasicas;Galletitas   Clasicas   Express;Panificados, pastas y arroz
7,62E+12;Galletitas Clasicas Express Pack 5 Un 540 Gr;EXPRESS;540.0 gr;Galletitas;Galletitas   Clasicas;Galletitas   Clasicas   Express;Panificados, pastas y arroz
7,62E+12;Galletitas Light Express 110 Gr;EXPRESS;110.0 gr;Galletitas;Galletitas   Light;Galletitas   Light   Express;Panificados, pastas y arroz
7,62E+12;Galletitas Light Express Pack 3 Un 330 Gr;EXPRESS;330.0 gr;Galletitas;Galletitas   Light;Galletitas   Light   Express;Panificados, pastas y arroz
7,62E+12;Jugo en Polvo Naranja Verao 10 Gr;VERAO;10.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Naranja Durazno Verao 10 Gr;VERAO;10.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Naranja Tang Fresh 25 Gr;TANG;25.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Limonada Fresh Tang 25 Gr;TANG;25.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Frutilla Tang Fresh 25 Gr;TANG;25.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Galletitas Chocolate con Relleno de Vainilla Oreo 117 Gr;OREO;117.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   con;Panificados, pastas y arroz
7,62E+12;Galletitas Chocolate con Relleno de Vainilla Oreo 351 Gr;OREO;351.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   con;Panificados, pastas y arroz
7,62E+12;Polvo para Preparar Gelatina Frambuesa Royal 40 Gr;ROYAL;40.0 gr;Polvo;Polvo   para;Polvo   para   Preparar;Almacen no incluidos en otra categoría
7,62E+12;Gelatina sin Sabor Royal 14 Gr;ROYAL;14.0 gr;Gelatina;Gelatina   sin;Gelatina   sin   Sabor;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Naranja Tang 18 Gr;TANG;18.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Manzana Tang 18 Gr;TANG;18.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Naranja Dulce Tang 18 Gr;TANG;18.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Naranja Mango Tang 18 Gr;TANG;18.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Limonada Tang 18 Gr;TANG;18.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Multifruta Vitaminas Tang 18 Gr;TANG;18.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Pomelo Rosado Tang 18 Gr;TANG;18.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Jugo en Polvo Naranja Banana Tang 18 Gr;TANG;18.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,62E+12;Galletitas Chocolate con Relleno de Chocolate Oreo 117 Gr;OREO;117.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   con;Panificados, pastas y arroz
7,62E+12;Flan para Preparar Vainilla Royal 60 Gr;ROYAL;60.0 gr;Flan;Flan   para;Flan   para   Preparar;Almacen no incluidos en otra categoría
7,62E+12;Polvo para Mousse Chocolate Royal Light 40 Gr;ROYAL;40.0 gr;Polvo;Polvo   para;Polvo   para   Mousse;Almacen no incluidos en otra categoría
7,70E+12;Cepillo Dental Triple Accion Colgate 2 Un;COLGATE;2.0 un;Cepillo;Cepillo   Dental;Cepillo   Dental   Triple;Perfumería e higiene personal
7,70E+12;Rasuradora Desechable Simply Venus Gillette 2 Un;GILLETTE;2.0 un;Rasuradora;Rasuradora   Desechable;Rasuradora   Desechable   Simply;Perfumería e higiene personal
7,70E+12;Cepillo Dental Oral B Classic 1 Un;ORAL B;1.0 un;Cepillo;Cepillo   Dental;Cepillo   Dental   Oral;Perfumería e higiene personal
7,79E+12;Shampoo para Bebe Cabellos Claros Mollusk Johnsons Baby 400 Ml;JOHNSON'S;400.0 ml;Shampoo;Shampoo   para;Shampoo   para   Bebe;Perfumería e higiene personal
7,79E+12;Shampoo para Bebe Clasico Johnsons Baby 200 Ml;JOHNSON'S;200.0 ml;Shampoo;Shampoo   para;Shampoo   para   Bebe;Perfumería e higiene personal
7,79E+12;Toalla Femenina Fit con Alas Siempre Libre 16 Un;SIEMPRE LIBRE;16.0 un;Toalla;Toalla   Femenina;Toalla   Femenina   Fit;Perfumería e higiene personal
7,79E+12;Toalla Femenina Tanga con Alas Siempre Libre 8 Un;SIEMPRE LIBRE;8.0 un;Toalla;Toalla   Femenina;Toalla   Femenina   Tanga;Perfumería e higiene personal
7,79E+12;Protectores Diarios Todos Los Dias Carefree 20 Un;CAREFREE;20.0 un;Protectores;Protectores   Diarios;Protectores   Diarios   Todos;Perfumería e higiene personal
7,79E+12;Protectores Diarios Todos Los Dias Carefree 100 Un;CAREFREE;100.0 un;Protectores;Protectores   Diarios;Protectores   Diarios   Todos;Perfumería e higiene personal
7,79E+12;Protectores Todos Los Dias Tanga Carefree 20 Un;CAREFREE;20.0 un;Protectores;Protectores   Todos;Protectores   Todos   Los;Perfumería e higiene personal
7,79E+12;Protectores Todos Los Dias Tanga Carefree 60 Un;CAREFREE;60.0 un;Protectores;Protectores   Todos;Protectores   Todos   Los;Perfumería e higiene personal
7,79E+12;Protectores Diarios Largos Carefree 20 Uni;CAREFREE;20.0 un;Protectores;Protectores   Diarios;Protectores   Diarios   Largos;Perfumería e higiene personal
7,79E+12;Protectores Diarios Largos Carefree 60 Uni;CAREFREE;60.0 un;Protectores;Protectores   Diarios;Protectores   Diarios   Largos;Perfumería e higiene personal
7,79E+12;Toalla Femenina Especial Super Absorcion Siempre Libre X16Un;SIEMPRE LIBRE;16.0 un;Toalla;Toalla   Femenina;Toalla   Femenina   Especial;Perfumería e higiene personal
7,79E+12;Tostadas de Clasicas Ser 110 Gr;SER;110.0 gr;Tostadas;Tostadas   de;Tostadas   de   Clasicas;Panificados, pastas y arroz
7,79E+12;Galletitas Sabor Miel Melitas 170 Gr;MELITAS;170.0 gr;Galletitas;Galletitas   Sabor;Galletitas   Sabor   Miel;Panificados, pastas y arroz
7,79E+12;Galletitas Saladas Tipo Snacks Rex 75 Gr;REX;75.0 gr;Galletitas;Galletitas   Saladas;Galletitas   Saladas   Tipo;Panificados, pastas y arroz
7,79E+12;Galletitas Kesitas 75 Gr;KESITAS;75.0 gr;Galletitas;Galletitas   Kesitas;Galletitas   Kesitas   75;Panificados, pastas y arroz
7,79E+12;Galletitas Obleas Clasicas Opera 220 Gr;OPERA;220.0 gr;Galletitas;Galletitas   Obleas;Galletitas   Obleas   Clasicas;Panificados, pastas y arroz
7,79E+12;Galletitas Vainilla con Relleno de Chocolate Formis Pack 3 Un 324 Gr;FORMIS;324.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   con;Panificados, pastas y arroz
7,79E+12;Tostadas Horneadas Ser 200 Gr;SER;200.0 gr;Tostadas;Tostadas   Horneadas;Tostadas   Horneadas   Ser;Panificados, pastas y arroz
7,79E+12;Galletitas Sabor Chocolate Chocolinas 250 Gr;CHOCOLINAS;250.0 gr;Galletitas;Galletitas   Sabor;Galletitas   Sabor   Chocolate;Panificados, pastas y arroz
7,79E+12;Snacks Sabor Queso Kesitas 125 Gr;KESITAS;115.0 gr;Snacks;Snacks   Sabor;Snacks   Sabor   Queso;Snacks
