"","id","BARRIO","COMUNA","PERIMETRO","AREA","sucursalTipo","direccion","banderaId","sucursalNombre","comercioId","sucursalId","cadena","nombre"
"45.2","10-3-652","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Gral. Las Heras 2986",3,"Las Heras 2986",10,"652","Carrefour","Carrefour Express"
"45.3","3-1-1469","RECOLETA",2,21246.6117023757,6140873.29113238,"Estacion Servicio","Autopista Doctor Arturo Illia Km 2 None",1,"ILLIA",3,"1469","Shell","Shell"
"45.4","10-3-378","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Billinghurst 1876",3,"Billinghurst 1876",10,"378","Carrefour","Carrefour Express"
"45.5","15-1-525","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","French 2979",1,"525 - Recoleta",15,"525","Dia","Dia"
"45.6","9-2-22","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Avenida Santa Fé 3047",2,"Santa Fe.",9,"22","Jumbo","Disco"
"45.7","15-1-307","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Cl Charcas 3259",1,"307 - Recoleta",15,"307","Dia","Dia"
"45.8","10-3-327","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Gral. Las Heras 2643",3,"Las Heras  2643",10,"327","Carrefour","Carrefour Express"
"45.9","12-1-158","RECOLETA",2,21246.6117023757,6140873.29113238,"Hipermercado","Charcas 2980",1,"CHARCAS ",12,"158","Coto","Coto"
"45.10","10-3-331","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Charcas 3171",3,"Charcas 3171",10,"331","Carrefour","Carrefour Express"
"45.11","15-1-290","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Cl Austria 2355",1,"290 - Recoleta",15,"290","Dia","Dia"
"45.12","10-3-332","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Billinghurst 1380",3,"Billinghurst 1380",10,"332","Carrefour","Carrefour Express"
"45.13","23-1-6221","RECOLETA",2,21246.6117023757,6140873.29113238,"Estacion Servicio","Las Heras 2499",1,"Las Heras",23,"6221","Axion Energy","Axion Energy"
"45.14","10-3-347","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Josá Andrés Pacheco De Melo 2648",3,"P. de Melo 2648",10,"347","Carrefour","Carrefour Express"
"45.15","10-2-206","RECOLETA",2,21246.6117023757,6140873.29113238,"Hipermercado","Beruti 2951",2,"Barrio Norte",10,"206","Carrefour","Carrefour Market"
"45.16","15-1-450","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av Gral. Las Heras 2421",1,"450 - Recoleta",15,"450","Dia","Dia"
"45.17","10-3-260","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Gral. Las Heras 2397",3,"Av. Gral. Las Heras 2397",10,"260","Carrefour","Carrefour Express"
"45.18","10-3-590","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Peña 2544",3,"Peña 2544",10,"590","Carrefour","Carrefour Express"
"45.19","15-1-346","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Cl Gallo 1201",1,"346 - Recoleta",15,"346","Dia","Dia"
"45.20","10-3-735","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Pueyrredón 2120",3,"Pueyrredón 2120",10,"735","Carrefour","Carrefour Express"
"45.21","10-3-301","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Pueyrredón 2464",3,"Av. Pueyrredón 2464",10,"301","Carrefour","Carrefour Express"
"45.22","9-1-24","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Av. Santa Fe 2653",1,"Galería.",9,"24","Jumbo","Vea"
"45.23","10-3-317","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Anchorena 1253",3,"Anchorena 1253",10,"317","Carrefour","Carrefour Express"
"45.24","15-1-321","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Cl Charcas 2725",1,"321 - Recoleta",15,"321","Dia","Dia"
"45.25","12-1-80","RECOLETA",2,21246.6117023757,6140873.29113238,"Hipermercado","French 2417",1,"FRENCH ",12,"80","Coto","Coto"
"45.26","12-1-42","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Paraguay 2672",1,"PARAGUAY ",12,"42","Coto","Coto"
"45.27","15-1-304","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Cl Azcuenaga 1459",1,"304 - Recoleta",15,"304","Dia","Dia"
"45.28","10-3-569","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Del Libertador 1140",3,"Del Libertador 1140",10,"569","Carrefour","Carrefour Express"
"45.29","9-2-35","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Uriburu P. Jose Evaristo 1230",2,"Uriburu.",9,"35","Jumbo","Disco"
"45.30","10-3-307","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Gral. Las Heras 1936",3,"Av. Gral. Las Heras 1936",10,"307","Carrefour","Carrefour Express"
"45.31","10-3-355","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Pueyrredón 1054",3,"Pueyrredón 1054",10,"355","Carrefour","Carrefour Express"
"45.32","15-1-426","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av Pueyrredon 1070",1,"426 - Recoleta",15,"426","Dia","Dia"
"45.33","10-3-636","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Ayacucho 1401",3,"Ayacucho 1401",10,"636","Carrefour","Carrefour Express"
"45.34","9-1-10","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Larrea 833",1,"Larrea.",9,"10","Jumbo","Vea"
"45.35","10-2-381","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Av. Córdoba 2529",2,"Recoleta II",10,"381","Carrefour","Carrefour Market"
"45.36","10-3-344","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Marcelo T. De Alvear 2251",3,"M. T. de Alvear 2251",10,"344","Carrefour","Carrefour Express"
"45.37","9-2-18","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Avenida Quintana Pres Manuel 366",2,"Quintana.",9,"18","Jumbo","Disco"
"45.38","12-1-163","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Junín 1073",1,"JUNIN ",12,"163","Coto","Coto"
"45.39","9-2-25","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Rodriguez Peña Nicolas 1430",2,"Rodríguez Peña.",9,"25","Jumbo","Disco"
"45.40","10-3-356","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Callao 1289",3,"Callao 1289",10,"356","Carrefour","Carrefour Express"
"45.41","10-2-118","RECOLETA",2,21246.6117023757,6140873.29113238,"Hipermercado","Vicente López 1676",2,"Vicente López 1676",10,"118","Carrefour","Carrefour Market"
"45.42","10-2-116","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Av. Santa Fe 1954",2,"Av. Santa Fe 1954",10,"116","Carrefour","Carrefour Market"
"45.43","10-3-352","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Rodríguez Peña 1185",3,"Rodríguez Peña 1185",10,"352","Carrefour","Carrefour Express"
"45.44","15-1-268","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Cl Riobamba 1014",1,"268 - Recoleta",15,"268","Dia","Dia"
"45.45","9-2-137","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Montivideo 1037",2,"Montevideo.",9,"137","Jumbo","Disco"
"45.46","10-3-620","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Marcelo T. De Alvear 1626",3,"Marcelo T. de Alvear 1626",10,"620","Carrefour","Carrefour Express"
"45.47","10-3-354","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Paraná 1053",3,"Paraná 1053",10,"354","Carrefour","Carrefour Express"
"45.48","9-2-2","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Talcahuano 1055",2,"Talcahuano.",9,"2","Jumbo","Disco"
"45.49","15-1-301","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Cl Marcelo T De Alvear 1459",1,"301 - Recoleta",15,"301","Dia","Dia"
"45.50","10-2-490","RECOLETA",2,21246.6117023757,6140873.29113238,"Supermercado","Av. Córdoba 1631",2,"Recoleta I",10,"490","Carrefour","Carrefour Market"
"45.51","10-3-199","RECOLETA",2,21246.6117023757,6140873.29113238,"Autoservicio","Av. Córdoba 1439",3,"Av. Córdoba 1439",10,"199","Carrefour","Carrefour Express"
"46","15-1-500","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Cl Libertad 1630",1,"500 - Retiro",15,"500","Dia","Dia"
"46.1","3-1-1230","RETIRO",1,18081.9489203441,4534475.94253397,"Estacion Servicio","Av. Del Libertador 550",1,"CERRITO",3,"1230","Shell","Shell"
"46.2","12-1-160","RETIRO",1,18081.9489203441,4534475.94253397,"Hipermercado","Av. Antartica Argentina 1160",1,"SADOS ",12,"160","Coto","Coto"
"46.3","10-3-318","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Arroyo 859",3,"Arroyo 859",10,"318","Carrefour","Carrefour Express"
"46.4","9-2-46","RETIRO",1,18081.9489203441,4534475.94253397,"Supermercado","Esmeralda 1365",2,"Esmeralda.",9,"46","Jumbo","Disco"
"46.5","10-3-299","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Arenales 975",3,"Arenales 975",10,"299","Carrefour","Carrefour Express"
"46.6","10-3-545","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Libertad 1043",3,"Libertad 1043",10,"545","Carrefour","Carrefour Express"
"46.7","9-3-5276","RETIRO",1,18081.9489203441,4534475.94253397,"Supermercado","Arenales 870",3,"Jumbo Arenales",9,"5276","Jumbo","Jumbo"
"46.8","15-1-497","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Av Santa Fe 927",1,"497 - Retiro",15,"497","Dia","Dia"
"46.9","10-3-303","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Talcahuano 841",3,"Talcahuano 841",10,"303","Carrefour","Carrefour Express"
"46.10","10-3-213","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Paraguay 919",3,"Paraguay 919",10,"213","Carrefour","Carrefour Express"
"46.11","15-1-415","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Paraguay 788",1,"415 - Retiro",15,"415","Dia","Dia"
"46.12","10-3-541","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Maipú 918",3,"Maipú 918",10,"541","Carrefour","Carrefour Express"
"46.13","10-3-302","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Esmeralda 823",3,"Esmeralda 823",10,"302","Carrefour","Carrefour Express"
"46.14","10-3-334","RETIRO",1,18081.9489203441,4534475.94253397,"Autoservicio","Paraguay 521",3,"Paraguay 521",10,"334","Carrefour","Carrefour Express"
"47","10-3-675","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Av. Cabildo 4861",3,"Cabildo 4861",10,"675","Carrefour","Carrefour Express"
"47.1","10-3-300","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Gral. Deheza 2239",3,"Gral Deheza 2239",10,"300","Carrefour","Carrefour Express"
"47.2","15-1-111","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Av Cabildo 4625",1,"111 - NuÃ±ez",15,"111","Dia","Dia"
"47.3","3-1-1553","NUÑEZ",13,10674.4164675602,4349735.97104895,"Estacion Servicio","Av. Del Libertador 7920",1,"CDRO RIVADAVIA",3,"1553","Shell","Shell"
"47.4","10-2-387","NUÑEZ",13,10674.4164675602,4349735.97104895,"Supermercado","Av. Cabildo 4047",2,"Núñez II",10,"387","Carrefour","Carrefour Market"
"47.5","10-3-373","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","11 De Septiembre 3910",3,"11 de Septiembre 3910",10,"373","Carrefour","Carrefour Express"
"47.6","15-1-317","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Cl Crisologo Larralde 3012",1,"317 - NuÃ±ez",15,"317","Dia","Dia"
"47.7","15-1-486","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Crisologo Larralde 2287",1,"486 - NuÃ±ez",15,"486","Dia","Dia"
"47.8","10-3-556","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Grecia 3595",3,"Grecia 3595",10,"556","Carrefour","Carrefour Express"
"47.9","19-1-03340","NUÑEZ",13,10674.4164675602,4349735.97104895,"Estacion Servicio","Avenida Cabildo 3501",1,"AZURDUY",19,"03340","YPF","YPF"
"47.10","10-3-576","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Núñez 1563",3,"Núñez 1563",10,"576","Carrefour","Carrefour Express"
"47.11","15-1-109","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Cl Manuela Pedraza 2152",1,"109 - NuÃ±ez",15,"109","Dia","Dia"
"47.12","23-1-6222","NUÑEZ",13,10674.4164675602,4349735.97104895,"Estacion Servicio","Av. Libertador 7112",1,"Libertador",23,"6222","Axion Energy","Axion Energy"
"47.13","10-2-198","NUÑEZ",13,10674.4164675602,4349735.97104895,"Supermercado","Av. Cabildo 3190",2,"Núñez",10,"198","Carrefour","Carrefour Market"
"47.14","15-1-375","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Av Cabildo 3140",1,"375 - NuÃ±ez",15,"375","Dia","Dia"
"47.15","10-3-368","NUÑEZ",13,10674.4164675602,4349735.97104895,"Autoservicio","Cuba 2919",3,"Cuba 2919",10,"368","Carrefour","Carrefour Express"
"47.16","12-1-170","NUÑEZ",13,10674.4164675602,4349735.97104895,"Supermercado","Av. Libertador 6840",1,"LIBERTADOR ",12,"170","Coto","Coto"
"48","15-1-5146","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Regimiento Patricios 134",1,"5146 - La Boca",15,"5146","Dia","Dia"
"48.1","10-3-695","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Almirante Brown 261",3,"Almirante Brown 261",10,"695","Carrefour","Carrefour Express"
"48.2","10-3-557","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Arzobispo Espinosa 1187",3,"Arzobispo Espinosa 1187",10,"557","Carrefour","Carrefour Express"
"48.3","10-3-697","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Caboto 420",3,"Caboto 420",10,"697","Carrefour","Carrefour Express"
"48.4","15-1-11","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Cl 20 De Septiembre 341",1,"11 - La Boca",15,"11","Dia","Dia"
"48.5","10-3-579","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Av. Almirante Brown 795",3,"Av. Alte. Brown 795",10,"579","Carrefour","Carrefour Express"
"48.6","15-1-361","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Av Almirante Brown 803",1,"361 - La Boca",15,"361","Dia","Dia"
"48.7","15-1-33","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Cl Suarez 495",1,"33 - La Boca",15,"33","Dia","Dia"
"48.8","10-3-419","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Olavarría 469",3,"Olavarría 469",10,"419","Carrefour","Carrefour Express"
"48.9","15-1-536","BOCA",4,20595.9014598456,5028580.57144844,"Autoservicio","Gral.Gregorio Araoz De Lamadrid 728",1,"536 - La Boca",15,"536","Dia","Dia"
